*************************************
*************************************
*************************************
*** Start Sub-Experiment 0 **********
*************************************
*************************************
*************************************

RUNNING 800 EPISODES

global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.1978446689
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.1978446689
global_epsilon: 0.1, episode_epsilon: 0.179858789909
global_epsilon: 0.1, episode_epsilon: 0.163507990827
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.1978446689
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.1978446689
global_epsilon: 0.1, episode_epsilon: 0.179858789909
global_epsilon: 0.1, episode_epsilon: 0.163507990827
global_epsilon: 0.1, episode_epsilon: 0.148643628024
global_epsilon: 0.1, episode_epsilon: 0.135130570931
global_epsilon: 0.1, episode_epsilon: 0.122845973574
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.239392049369
global_epsilon: 0.1, episode_epsilon: 0.21762913579
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.31863081771
global_epsilon: 0.1, episode_epsilon: 0.289664379737
global_epsilon: 0.1, episode_epsilon: 0.263331254306
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.46650738021
global_epsilon: 0.1, episode_epsilon: 0.424097618372
global_epsilon: 0.1, episode_epsilon: 0.38554328943
global_epsilon: 0.1, episode_epsilon: 0.350493899481
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
global_epsilon: 0.1, episode_epsilon: 0.620921323059
global_epsilon: 0.1, episode_epsilon: 0.564473930054
global_epsilon: 0.1, episode_epsilon: 0.513158118231
global_epsilon: 0.1, episode_epsilon: 0.909090909091
global_epsilon: 0.1, episode_epsilon: 0.826446280992
global_epsilon: 0.1, episode_epsilon: 0.751314800902
global_epsilon: 0.1, episode_epsilon: 0.683013455365
